stat_id,player_id,team_id,season_id,games_played,games_started,rushing_yards,rushing_touchdowns,receiving_yards,receiving_touchdowns,kick_return_yards,fumbles,first_name,last_name,position,team_name,team_market
1044,43967bb0-37c3-11ee-8aad-e574e8ef7217,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Tommy,Colligan,LB,,
884,d13b63a0-b93c-11ed-bee0-c37cad6c899f,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,James,Jennette,DL,,
514,884eef60-6686-11ef-a79e-6db417c0f9ac,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Luke,Moise,OL,,
304,ecf592f0-2666-11ed-9c24-9b1ffa00bb37,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Eli,Samples,OL,,
1236,c26b03e0-a275-11ed-8f2b-f3e5e15ec7fb,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Bravion,Rogers,CB,,
706,4a741940-4268-11f0-8189-09da74d6f39a,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jared,Smith,OL,,
1294,eeb59020-982d-11ed-83e5-c539351ebec3,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jordan,Shaw,CB,,
1108,7665caf0-1387-11ef-a453-276e817b80af,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Paxton,Land,QB,,
948,027e79d0-9867-11ed-88ac-030429d87b17,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Richie,Anderson,TE,,
368,190afbc8-f9e1-4924-ab47-493048cfba6a,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Florian,Staehler,OL,,
1140,89abe484-0e5c-4b37-9428-50d560ab6f52,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Koli,Faaiu,OL,,
980,1b659870-68f3-11f0-bb08-7d75260c62f7,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jerome,Myles,WR,,
107,53f4c5e0-f636-11ec-a454-0195ac6142b0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jamarrion,Solomon,DL,,
829,9ed55760-7c8d-11f0-a90c-e39406096da4,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Beau,McGiven,LB,,
541,a57d35e0-2ae1-11f0-9c90-c729826c945d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Braydyn,Sage,LS,,
11,0ffc9700-8ecb-11ec-8d02-85ead82574a9,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,CJ,Clinkscales,DB,,
1103,70713a20-c5c2-11ee-bbc7-a52b27e3c1e2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Myles,Davis,SAF,,
733,60088e50-95b7-11ec-ac09-df8fdee6dbff,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Antonio,Bluiett,DB,,
363,17b89e00-0d3b-11ed-bdf8-19cd47e5867a,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Mark,Chapman,OL,,
203,a01963d0-9a5c-11ec-aa2d-1dee8c2946d2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Cole,Gonzales,QB,,
43,24521cb3-4799-4130-903a-07e2add18eaf,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Mason,Bowers,OL,,
1321,09b05680-6582-11ef-a42b-5f56e33600f2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Kamari,Blankumsee,SAF,,
1135,88f45160-68f3-11f0-a1bf-757c76f75de4,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Colton,Chmelar,K,,
975,15e0bf30-a274-11ed-8f2b-f3e5e15ec7fb,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Chase,Bisontis,G,,
765,7ec48870-8f69-11ec-8556-6fa97bcffaf0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Chase,Tuatagaloa,TE,,
235,b2ea5310-5daa-11f0-a2dc-cbc8f0186027,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jeremiah,Hoffman,WR,,
75,3ece6d70-0fd2-11f0-afee-8b37bdbeabef,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,KD,Hunter-Gibson,WR,,
1353,1fa48034-263f-41d6-9a3d-bc31e8feae18,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Alston,Hooker,QB,,
1167,92cdd7e0-58c5-11ef-9bfa-85db8004dd3b,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Ramarian,Tillman,RB,,
1007,28e75f10-58c8-11ef-9b82-af825f74f838,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Kyle,Garvis,LB,,
477,6f0f98f0-2ad1-11f0-9c90-c729826c945d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Joey,Banegas,LB,,
1226,be212c10-828d-11f0-8f76-359c9f6c2995,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Luke,Miller,WR,,
906,e7e898d0-85e8-11ec-85cd-e5aab2bdaefb,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Carter,Brown,K,,
326,fb701ab0-c824-11ee-a461-852eaf6dcde4,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Khamani,Alexander,RB,,
166,89586320-5daa-11f0-8856-e339958c5358,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jaylen,Doss,DL,,
1284,e636e750-a273-11ed-8f2b-f3e5e15ec7fb,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Rueben,Owens,RB,,
38,2051aa40-9002-11ec-8556-6fa97bcffaf0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Ta'ir,Brooks,WR,,
1316,04803af0-716a-11f0-977f-59293e4fd80e,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Micah,Bell,DE,,
1130,825b16ba-2afc-4d05-9727-edab0fb0f126,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Dayon,Hayes,DE,,
760,7bfb2520-9b7c-11ed-a4a7-731774d8a58d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Kahanu,Davis,WR,,
230,b138e2d0-5daf-11ef-8f49-359551f881f7,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jaylen,Hampton,WR,,
70,37ed7580-c601-11ee-a136-e78d78ebe5d6,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Cornell,Allen,DB,,
1348,1f1646b0-3d47-11ee-a476-8fb95bcffc93,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Kelvin,Broadhurst,DL,,
1002,25571960-6e8b-11f0-b19a-5d92a85ce2cc,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Nathan,Mabon,DT,,
262,d5d1d6b0-c601-11ee-a136-e78d78ebe5d6,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Darius,Wallace,DL,,
1194,9df59922-8e8e-48ed-abe9-ee3d04d44b81,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,EJ,Smith,RB,,
1034,40090110-30d3-11f0-b2d4-015799b0b751,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Noah,Mikhail,LB,,
874,c5a2add0-425d-11f0-934d-f7e9e71fee1e,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jack,Hadfield,CB,,
321,f70e79d0-41d3-11ee-b817-0f26c6ec7934,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Shaku,Sangarie,DL,,
161,7f827cf6-3e26-4b20-8b59-53c8295b056c,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Zion,Shockley,DL,,
1,0cd56f20-55d3-11f0-8ba3-059567f97ec8,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Henry,Searcy,LS,,
353,0df8f060-94c1-11ec-9a13-bdad2320c674,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Bernock,Iya,SAF,,
1029,3e417b90-84a2-11ec-a2e6-affc80bcd2fc,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Julio,Humphrey,CB,,
499,7c12ef00-9003-11ec-8556-6fa97bcffaf0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Trevor,Stephens,TE,,
1221,afe3bc90-a70b-11ed-9c28-875d22de9ca9,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Sam,M'Pemba,DE,,
851,b275c520-4268-11f0-bfa4-359ba2a687ff,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Lava,Vailahi,SAF,,
960,0a553a00-c5c9-11ee-bbc7-a52b27e3c1e2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Terry,Bussey,WR,,
590,d1e723d0-078e-11ed-be58-e3ef448594e4,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Bryant,Jackson,LB,,
430,503924c0-51fe-11ef-be91-a96888ef97aa,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Lyndon,Ravare,WR,,
220,a9564c20-039c-11ed-82c0-ed1d42e26c7b,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Sean,Brown,WR,,
60,2c0ef5c8-26e3-495a-83c1-c5dfaf726332,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Derrick,Edwards,DB,,
1152,8c405310-f027-11ed-8095-ff92e6250fed,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Aidan,Herrera,LB,,
782,8515cb90-486c-11ee-a993-9f05516de4bd,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Tanner,Rinker,K,,
622,fb3d6b70-3246-11ee-9bf9-b5db0242af4d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,David,Barela,RB,,
412,436271b0-2295-11ed-9479-578a7cf992f8,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Tyler,Keinath,OL,,
814,94cf5830-8f68-11ec-8556-6fa97bcffaf0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Ryker,Lotulelei,LB,,
654,15ed9270-41c1-11f0-92c2-6b42fe9a68ac,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Charger,Doty,SAF,,
124,6247d884-40c6-4af5-8276-16cc34a37f25,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Breon,Noel,DB,,
1216,ab3ce9e0-1418-11ed-8f55-53b238da45a2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Levi,Hancock,LS,,
846,b10e2df0-8f68-11ec-8556-6fa97bcffaf0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Enoka,Migao,OLB,,
686,32e04ac0-b582-11ee-b40e-f93ca78b0985,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Tate,Kjar,WR,,
156,7e6c1e60-550f-11ef-830c-e539946aedf9,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Aydan,Cannon,DB,,
1248,ce8aded0-a652-11ed-8186-3f56d8db30c9,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,T.J.,Searcy,DE,,
1088,6342fe60-68f0-11f0-8055-b384b1c02ffd,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Gray,Evans,LS,,
928,f69fda60-810b-11f0-aa49-29c031b71a35,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Adonis,Jackson,DL,,
375,23fc3d50-1b7d-11ef-aac1-654c5b1dc56b,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Desmin,Hatfield-Rushton,SAF,,
215,a509f8d3-042e-4928-a938-9aab59ae9467,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Andrew,Adair,OL,,
55,2a0f33d5-3ddc-4eac-930e-250b630ac785,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Randy,Franklin,DB,,
617,f9663c80-2acb-11f0-9c90-c729826c945d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Saveon,Freeman,CB,,
87,432ada80-0ad0-11ec-9466-75df4dae1e10,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Braden,Mullen,DL,,
1179,9875f210-30d1-11f0-881a-e573237ad853,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Deyjhon,Pettaway,CB,,
119,5e6b81a0-5dab-11f0-84a7-571b82393123,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Chris,Morton,DL,,
891,d2b815d7-f782-405c-a89a-67622a720afb,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Broc,Lane,TE,,
681,2e0277f2-4daf-4e32-a9cb-9ef85ec18aaa,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,John,Miller,LB,,
923,f3bf5cb0-b580-11ee-b40e-f93ca78b0985,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Carl,Nesmith,OLB,,
1301,fa770e90-30d1-11f0-881a-e573237ad853,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jamar,Beal-Goines,CB,,
1115,7a1e5145-a3d7-414f-aea3-36d05e7fa8f9,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Randy,Bond,K,,
82,3fcec0e0-c603-11ee-a136-e78d78ebe5d6,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,JJ,Okate,LB,,
644,1053b100-9026-11ec-8556-6fa97bcffaf0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Anthony,Garcia,QB,,
484,737f1cc0-4465-11ee-913c-b50a102d2720,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Colt,Mangino,SAF,,
274,dc4812a0-c5fe-11ee-a136-e78d78ebe5d6,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,DeQuinder,Williams,DB,,
1206,a645f7b0-a275-11ed-8f2b-f3e5e15ec7fb,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Dalton,Brooks,SAF,,
1046,4407fd40-59bd-11ef-8650-ef78f1118428,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Alex,Abbott,P,,
836,a9df7310-8f4d-11ec-9f33-1965c9c46e44,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Bryson,Taylor,CB,,
306,efd23d20-5f2b-11ef-8e4d-dd1a852fa1ea,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Zyheem,Collick,WR,,
1078,55bb3770-850b-11ec-b446-1b024413db39,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Bryce,Anderson,SAF,,
708,4b1177f0-19d1-11ef-bb12-b104ac890a9c,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Courage,Ugo,CB,,
178,90bf2f90-1aca-11f0-aae7-45b2cf1c4160,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jariel,Cobb,RB,,
1296,f14d9740-c5c4-11ee-bbc7-a52b27e3c1e2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Kendall,Jackson,DE,,
1110,79779a00-c5c3-11ee-bbc7-a52b27e3c1e2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Ashton,Funk,OL,,
740,655e89e0-ef75-11ed-8ee5-ed3948282ce6,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jimmy,Liston,OL,,
580,cdf38210-1f61-11ed-a14c-9bcddb7a0cb8,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Sone,Aupiu,LB,,
210,a473ef04-9c3e-49a1-9319-d3ec996a67ec,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Gavin,Shipman,DB,,
50,291247a0-5dab-11f0-ae7d-0b5add8e8157,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Luke,McNulty,QB,,
1328,12cb7e80-716f-11f0-8c25-738aecb21966,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Niles,Johnson,DL,,
982,1b6db4a0-58c9-11ef-a260-5771b46d1c81,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Ashton,Bethel-Roman,WR,,
109,5844d160-94d6-11ec-9a13-bdad2320c674,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,DJ,Burgess,DL,,
1041,411fc440-850e-11ec-b84d-a909c14fc4b8,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jarred,Kerr,SAF,,
881,d0e34030-42b2-11ee-996a-6deae86de19e,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jeremiah,Holmes,LB,,
671,289d9d30-426a-11f0-b81e-833f871e3388,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Noah,White,RB,,
511,80fbf4b0-283c-11f0-8b1f-69cbca63cd08,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jackson,Owens,WR,,
301,ebfb4780-3530-11ee-8165-1f072663a93e,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Bronson,Long,P,,
141,6cdd7500-9fc1-11ec-8d3e-25cbf0d2c00a,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jorel,Liverpool,DL,,
1233,c266f2d0-a8e4-11ed-8f9f-4571392585dc,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Tawfiq,Byard,SAF,,
913,f04629f0-9d09-11ed-b6b0-219682d17820,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Chapman,Lewis,SAF,,
173,8c517d10-9bfb-11ec-a07d-ffdc5a3c6e65,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Chance,Williams,RB,,
13,10626c40-5513-11ef-830c-e539946aedf9,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Derrick,Eley,WR,,
1291,ee736f60-9c51-11ed-9b81-9b68194c9dc2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Wilkin,Formby,OL,,
1265,da346c40-1419-11ed-8f55-53b238da45a2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Chance,Jackson,OL,,
945,015f9cb0-a275-11ed-8f2b-f3e5e15ec7fb,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Daymion,Sanford,LB,,
575,c3d6df10-a1a8-11ed-aa6e-af6a28059e98,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Obinna,Okeke,DE,,
205,a205a550-c601-11ee-a136-e78d78ebe5d6,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Umar,Rockhead,OL,,
1323,0ce1f160-9c30-11ec-9d66-0193ceabd1a0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Willie,Hamilton,SAF,,
607,efc79e90-abc4-11ed-af6b-612f86e2e77f,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Joshua,Goines,TE,,
397,37fcfbe0-2ae1-11f0-9c90-c729826c945d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Gavin,Jones,OL,,
639,099c3a84-56b8-4274-833c-f918f1b12da6,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Nu'uletau,Sellesin,OLB,,
826,9bd914d0-2bee-11ee-b0fd-8d51d3f80cbb,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Javon,Robinson,WR,,
666,1eec079b-e6d2-44b6-88a7-e7ae26beac31,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Bo,Maile,DT,,
698,4823e8f0-41be-11f0-bb53-03bc080d8b95,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Nikko,Boncore,WR,,
538,a0ca7310-1468-11ed-82e6-6fe596000b9f,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Allen,Ortiz,WR,,
328,0084a5c0-55a6-11ef-8604-39be19864f4a,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,James,Jones,RB,,
1286,ec83fd10-3190-11f0-9b47-bbcaf5ceb380,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Tyler,Thomas,OL,,
1260,d7edec4a-0e7d-46c5-bc9b-4a311c486356,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Cashius,Howell,DE,,
940,fe685aa0-4264-11f0-b241-e77944236d7c,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Paxton,Naegle,OLB,,
1132,85e91f10-c5c9-11ee-bbc7-a52b27e3c1e2,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Robert,Bourdon,OL,,
972,14d10fe0-9033-11ec-8556-6fa97bcffaf0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,CJ,Mims,DL,,
602,eac3b260-2ae0-11f0-9c90-c729826c945d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Sam,Garcia,OL,,
392,32b2bdcb-308d-481b-be93-1a3e12d64ef9,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jamall,Thompson,DE,,
72,39f1cb80-5510-11ef-830c-e539946aedf9,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jake,Davids,RB,,
1164,8ee02562-28be-4533-91f6-9692de970893,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Amari,Daniels,RB,,
323,f7731410-bf7f-11ee-a13f-ed32196b8875,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Lane,Wadle,TE,,
1281,e4641ca0-a664-11ed-932d-1ba693c6f5bf,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jonah,Wilson,WR,,
1255,d1fd18b0-e9de-11ed-a3a6-d3659340da8d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Dezz,Ricks,CB,,
725,57123390-37ab-11ee-931c-8fb5c3eda51c,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Noah,Flores,CB,,
195,9c762670-9c57-11ed-8502-732faaf2b36c,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Jameel,Croft,CB,,
967,0f4fdc10-30d3-11f0-b2d4-015799b0b751,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Rashad,Johnson,SAF,,
757,79ac92f0-41be-11f0-a77a-71c95d444ce4,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Sam,Brousseau,OL,,
597,dc54cd90-3d2a-11ee-97f5-a762c687b444,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Israel,Clark-White,DB,,
437,52f6fbd0-469a-11ee-806b-6198cd20ebec,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,RJ,Chapman,SAF,,
387,2fa8a360-2adf-11f0-9c90-c729826c945d,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,David,Barker,K,,
1345,1e543190-7172-11f0-b93c-d75e19300ea0,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Robert,Steward,SAF,,
1159,8cc5c0b9-52e8-45da-b6a6-bf67fab9781c,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,William,Huntsinger,OL,,
629,04e7a830-426b-11f0-b149-2bf57366bd2e,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Sampson,Alofipo,LB,,
1031,3f43aed0-318f-11f0-9b47-bbcaf5ceb380,0,754e4990-efc7-11ef-bb2a-5d2d22b9215e,0,0,0,0,0,0,0,0,Joshua,Moses,OL,,
